,"country_alpha2","country_alpha3","country_official_name","country_url","flemish","stand_institute","group","qh","MarineInfo_ID","ROR_ID","local_ID"
994,"GR","GRC","Hellenic Republic","https://www.iso.org/obp/ui/#iso:code:3166:GR",,"University of Athens - School of Pharmacy - Department of Pharmacognosy and Natural Products Chemistry","University","Science","-","-","244b7ee9-bde0-4d99-9766-91e4ab05fb91"
995,"GR","GRC","Hellenic Republic","https://www.iso.org/obp/ui/#iso:code:3166:GR",,"University of Crete","University","Science","https://marineinfo.org/imis?module=institute&insid=5356","https://ror.org/00dr28g20","d22e375c-a426-445c-bbce-9a0e8db48fbf"
996,"GR","GRC","Hellenic Republic","https://www.iso.org/obp/ui/#iso:code:3166:GR",,"University of Crete - Department of Biology","University","Science","https://marineinfo.org/imis?module=institute&insid=5357","-","628653f4-458d-4209-a613-4071795b7016"
997,"GR","GRC","Hellenic Republic","https://www.iso.org/obp/ui/#iso:code:3166:GR",,"University of Crete - Department of Biology - Marine Ecology Lab","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=6368","-","23a35a30-5d06-4779-8a3d-75b75c6219e8"
998,"GR","GRC","Hellenic Republic","https://www.iso.org/obp/ui/#iso:code:3166:GR",,"University of Ioannina","University","Science","https://marineinfo.org/imis?module=institute&insid=7422","https://ror.org/01qg3j183","21a23bf8-5b46-4cff-8f38-48c92bd6cfb8"
999,"GR","GRC","Hellenic Republic","https://www.iso.org/obp/ui/#iso:code:3166:GR",,"University of Patras","University","Science","https://marineinfo.org/imis?module=institute&insid=7254","https://ror.org/017wvtq80","6eac5fcf-4057-4993-9afd-4a78a1297fa5"
1000,"GR","GRC","Hellenic Republic","https://www.iso.org/obp/ui/#iso:code:3166:GR",,"University of Patras - Department of Geology","University","Science","https://marineinfo.org/imis?module=institute&insid=7434","-","c9d7d39c-ecae-48c9-8ae9-fc672ab7b326"
1001,"GR","GRC","Hellenic Republic","https://www.iso.org/obp/ui/#iso:code:3166:GR",,"University of Patras - Department of Zoology - Section of Marine Biology","University","Science","-","-","aa2eb0fa-7a5b-4c11-bf6a-f2b897d05309"
1002,"GR","GRC","Hellenic Republic","https://www.iso.org/obp/ui/#iso:code:3166:GR",,"University of the Aegean","University","Science","https://marineinfo.org/imis?module=institute&insid=4201","https://ror.org/03zsp3p94","3987542a-d1e2-4c59-8d1e-167204777fad"
1003,"GR","GRC","Hellenic Republic","https://www.iso.org/obp/ui/#iso:code:3166:GR",,"University of the Aegean - Department of Information and Communication Systems Engineering (ICSD) ","University","Science","-","-","02834b63-15bf-4bb9-bf0d-8aaef6c53e6e"
1004,"GR","GRC","Hellenic Republic","https://www.iso.org/obp/ui/#iso:code:3166:GR",,"University of the Aegean - Department of Marine Sciences","University","Science","https://marineinfo.org/imis?module=institute&insid=3204","-","d0514c22-dcd6-4455-b734-6db6effab00a"
1005,"GR","GRC","Hellenic Republic","https://www.iso.org/obp/ui/#iso:code:3166:GR",,"University of the Aegean - School of Environment - Department of Marine Sciences ","University","Science","https://marineinfo.org/imis?module=institute&insid=3204","-","6f4df879-7c9c-4d9d-9855-66fad555ffcb"
1006,"GL","GRL","Greenland","https://www.iso.org/obp/ui/#iso:code:3166:GL",,"Greenland Institute of Natural Resources (GINR)","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=9506","https://ror.org/0342y5q78","7b9b6e86-c219-47a3-a780-f58129cc9274"
1007,"GL","GRL","Greenland","https://www.iso.org/obp/ui/#iso:code:3166:GL",,"Greenland Institute of Natural Resources (GINR) - Climate Research Centre","Research institute","Science","-","-","4cc68ad9-4e95-4cb8-bbe5-f217b54b9406"
1008,"HK","HKG","Hong Kong Special Administrative Region of China","https://www.iso.org/obp/ui/#iso:code:3166:HK",,"City University of Hong Kong","University","Science","https://marineinfo.org/imis?module=institute&insid=13707","https://ror.org/03q8dnn23","44d23bd6-f201-4d90-9be5-7fb206462332"
1009,"HK","HKG","Hong Kong Special Administrative Region of China","https://www.iso.org/obp/ui/#iso:code:3166:HK",,"Hong Kong Baptist University","University","Science","-","https://ror.org/0145fw131","6764d484-aa7a-452c-ace4-5f5174e65393"
1010,"HK","HKG","Hong Kong Special Administrative Region of China","https://www.iso.org/obp/ui/#iso:code:3166:HK",,"Tai Tam Tuk Eco Education Centre","Non-profit organization","Civil society","-","-","23d8e9f4-1786-4863-a08a-965e4b68658a"
1011,"HK","HKG","Hong Kong Special Administrative Region of China","https://www.iso.org/obp/ui/#iso:code:3166:HK",,"University of Hong Kong","University","Science","https://marineinfo.org/imis?module=institute&insid=11983","https://ror.org/02zhqgq86","9e692bcd-92b6-49ba-b2f2-a87acedb3dae"
1012,"HK","HKG","Hong Kong Special Administrative Region of China","https://www.iso.org/obp/ui/#iso:code:3166:HK",,"University of Hong Kong - Swire Institute of Marine Science","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=12071","-","dd0fee83-7a52-4ab8-bad7-82ec0389fb91"
1013,"HU","HUN","Hungary","https://www.iso.org/obp/ui/#iso:code:3166:HU",,"Agricultural Research Center (ARC) - Plant Protection Research Institute (PPRI)","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=14113","-","949c7cdf-0d82-4a96-bea4-f327a2ccd3b6"
1014,"IS","ISL","Republic of Iceland","https://www.iso.org/obp/ui/#iso:code:3166:IS",,"Arctic Council - Conservation of Arctic Flora and Fauna (CAFF)","Intergovernmental body","Policy","https://marineinfo.org/imis?module=institute&insid=13729","-","88c5255f-c12a-4da5-8473-34716aadbe43"
1015,"IS","ISL","Republic of Iceland","https://www.iso.org/obp/ui/#iso:code:3166:IS",,"Marine and Freshwater Institute Iceland (MFRI)","Research institute","Science","-","https://ror.org/02c8sqt04","fc32e751-8da0-4f94-a137-de4fd6e6ea3a"
1016,"IS","ISL","Republic of Iceland","https://www.iso.org/obp/ui/#iso:code:3166:IS",,"Salmon and Trout Research","Company","Industry","-","-","7a63089e-b265-4ecb-9047-d213bc9f63cc"
1017,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Academy of Scientific & Innovative Research (AcSIR)","University","Science","-","https://ror.org/053rcsq61","149333d4-c3b5-4291-a61b-282c68580273"
1018,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Acharya Nagarjuna University","University","Science","https://marineinfo.org/imis?module=institute&insid=14066","https://ror.org/02mfapa96","d7425692-56a6-4421-85cb-dab1dbc6c1d0"
1019,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Acharya Nagarjuna University - Department of Zoology","University","Science","https://marineinfo.org/imis?module=institute&insid=14067","-","b8912837-dcf6-40e4-80a7-1d1f0b817895"
1020,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Agharkar Research Institute","University","Science","https://marineinfo.org/imis?module=institute&insid=13920","https://ror.org/05gqg4y53","abcb17d3-7f1e-4454-b901-29267a654e45"
1021,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Agharkar Research Institute - Biodiversity & Paleobiology Group","Research institute","Science","-","-","6715ea95-bb91-4c1f-a49b-e74f3d73a65a"
1022,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Andhra University","University","Science","-","https://ror.org/049skhf47","92ffcd8b-50c5-43da-b7b2-2b32ef015786"
1023,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Annamalai University","University","Science","-","https://ror.org/01x24z140","2108affa-3102-4082-8a49-9f97905cfac4"
1024,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Annamalai University - Faculty of Marine Science - Centre for Advanced Studies in Marine Biology","Research institute","Science","-","-","603670f0-13a3-468b-9068-8e700ebde462"
1025,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Berhampur University","University","Science","-","https://ror.org/03m3xkg41","e785c88f-9549-48df-9729-13b53ac8a86b"
1026,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Berhampur University - Department of Marine Science ","University","Science","-","-","7820717f-fd58-43a0-a15f-f8f45fd9385a"
1027,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Bharathiar University","University","Science","-","https://ror.org/04fht8c22","d481bef6-ae76-475a-81df-7fcc667a95c4"
1028,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Bharathiar University - School of Life Science - Department of Zoology - Entomology Division","University","Science","-","-","dc30cf70-09d8-49af-b113-db31077208f2"
1029,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Bharathidasan University","University","Science","-","https://ror.org/02w7vnb60","94862e60-09f1-4193-bb69-0bf1be1d8ffa"
1030,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Birbal Sahni Institute of Palaeosciences","Research institute","Science","-","-","a9c0e566-5e38-42e3-903d-06dcaf4c3c15"
1031,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Bombay Natural History Society (BNHS)","Museum","Science","-","https://ror.org/059hk6n77","e2a7e9ff-3117-443a-b8d8-a49465ad2062"
1032,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Carmel College�of�Arts,�Science and Commerce�for�Women�","University","Science","-","-","b8fed1a3-6dd8-431a-ad09-614167cc3181"
1033,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Cochin University of Science and Technology","University","Science","-","https://ror.org/00a4kqq17","fc4155ec-f372-457f-a368-7896073c82d4"
1034,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Cochin University of Science and Technology - School of Marine Science, Department of Marine Biology, Microbiology & Biochemistry","University","Science","-","-","367e9b94-9937-4f79-9a48-74121d06139a"
1035,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"CSIR - National Institute of Oceanography (NIO)","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=4410","https://ror.org/01gvkyp03","bff95470-93f0-46b6-b4d6-25063714d6d2"
1036,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"CSIR (Council for Scientific and Industrial Research) - National Institute of Oceanography (NIO)","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=4410","https://ror.org/01gvkyp03","2e1909b7-ba32-43e2-9732-6bcf1b886ecf"
1037,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Dr. MGR Fisheries College and Research Institute","University","Science","-","-","3975de7c-bc31-4497-8819-61fb27e9c8db"
1038,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Fishery Survey of India","Research institute","Science","-","-","7a5d6dd7-2324-4c04-a86e-612f6554c0f8"
1039,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Goa University","University","Science","-","https://ror.org/030reqw53","9424f134-dae9-4490-9d22-2e04a8273cca"
1040,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"ICAR (International Committee for Animal Recording) - Central Inland Fisheries Research Institute","Research institute","Science","-","https://ror.org/04gtdp803","677ff737-a133-4c4a-8cc8-a02ad1ff63ee"
1041,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"ICAR (International Committee for Animal Recording) - Central Island Agricultural Research Institute","Research institute","Science","-","https://ror.org/03rsgdh53","edc6afd6-d9b3-4aba-902f-0a0c19f40d73"
1042,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"ICAR (International Committee for Animal Recording) - Central Marine Fisheries Research Institute","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=7093","https://ror.org/02jw8vr54","9f6c92aa-01cc-44f5-a8c3-3588a93f2620"
1043,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"India government - Indian National Center for Ocean Information Services (INCOIS) ","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=4297","https://ror.org/04xbqmj23","36e6bcf8-5b81-47ea-a3e8-b936d3c5d20f"
1044,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"India government - Ministry of Agriculture and Farmers Welfare - Central Marine Fisheries Research Institute (CMFRI)","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=7093","https://ror.org/02jw8vr54","50dffb26-3101-4e79-bea0-49ff142520bf"
1045,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"India government - Ministry of Earth Sciences","Governmental body","Policy","-","https://ror.org/013cf5k59","cbff4a0c-343f-4b15-9aa3-f45f2338af00"
1046,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"India government - Ministry of Earth Sciences - Centre for Marine Living Resources & Ecology (CMLRE)","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=12737","-","61879313-f1fb-4ae4-ac36-eaa5d0442b3d"
1047,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"India government - Ministry of Environment, Forest and Climate Change","Governmental body","Policy","-","https://ror.org/023wx0t90","b27c8f35-b47e-4d7f-9b40-86ef4560f657"
1048,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"India government - Ministry of Environment, Forest and Climate Change - Botanical Survey of India","Research institute","Science","-","https://ror.org/02ns3vy48","7c799b7f-66eb-4b87-bc8d-c575f57dfcfe"
1049,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"India government - Ministry of Environment, Forest and Climate Change - National Centre of Sustainable Coastal Management ","Research institute","Science","-","https://ror.org/042k2b411","182daec5-1bfa-4037-a698-8202bf97814c"
1050,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Indian Institute of Science Education and Research Kolkata (IISER Kolkata)","Research institute","Science","-","https://ror.org/00djv2c17","1b6e38c5-af5b-42f4-9953-1c04ecf32aef"
1051,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Indian Institute of Science Education and Research","University","Science","-","https://ror.org/028qa3n13","24466d48-12fa-4269-a75f-fde24a89a599"
1052,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Junagadh agricultural university - Fisheries Research Station Sikka","Research institute","Science","-","-","3e7ffec6-67a0-44de-bbb4-5d5e8ebd01be"
1053,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Mangalore University","University","Science","-","https://ror.org/05fep3933","adf11227-7db6-4925-89c9-19e74775ef43"
1054,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"National Centre�for�Polar�and�Ocean Research�(NCPOR)","Research institute","Science","-","-","ce84b6e3-8464-4795-9a5f-6218c3f6e448"
1055,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Pondicherry University","University","Science","-","https://ror.org/01a3mef16","9f1c4b5b-e379-4ae7-b208-84a9eebe1daf"
1056,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Pondicherry University - School of Life Sciences - Department of Microbiology","University","Science","-","-","4f6d6ec4-c745-454b-9210-d81957e10ade"
1057,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Presidency University","University","Science","-","https://ror.org/03vzjn737","a4910e4c-09d4-43a8-a595-02216078dca0"
1058,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Presidency University - Department of Geology","University","Science","-","-","47f67d71-70dc-401d-badb-875e7893b971"
1059,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Presidency University - Department of Life Sciences - Marine Ecology Laboratory","Research institute","Science","-","-","0483253c-52f7-438c-9a1a-e627d28b4c56"
1060,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Rajalakshmi Engineering College","University","Science","-","-","cd3699e6-fdc1-45ce-9e9c-5078af5d1055"
1061,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Rajalakshmi Engineering College - Department of Biotechnology","University","Science","-","-","fd42f01c-6954-4a2b-8cee-97a616f0a4a8"
1062,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Ravenshaw University, Cuttack","University","Science","-","https://ror.org/014ecgm61","f30c0fe6-f3ec-435b-b3c5-69fb469eca60"
1063,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Saurashtra University - Department of Bio Science","University","Science","-","-","f69757f2-778e-474c-adfa-34a24a08e732"
1064,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Savitribai Phule Pune University","University","Science","-","https://ror.org/044g6d731","ccc93609-f222-4b4b-a017-bef6244772cf"
1065,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Savitribai Phule Pune University - Department of Zoology - Centre of Advanced Studies","Research institute","Science","-","-","79d271b1-3f4f-40f6-acea-4d0395c5e759"
1066,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Sree Narayana College","University","Science","-","-","eea4a89c-3e2b-4a70-9dd6-7f78a98a07c5"
1067,"IN","IND","Republic of India","https://www.iso.org/obp/ui/#iso:code:3166:IN",,"Sree Narayana College - Department of Zoology","University","Science","-","-","3bbd88f6-b2fa-423d-9937-9e5a43ae6a01"
